1	2479
1	2801
1	8282
1	8284
1	8285
1	23
1	168
1	341
1	407
1	549
1	628
1	706
1	779
1	793
1	822
1	878
1	1007
1	373
1	394
1	95
1	589
1	665
1	8287
1	183
1	429
1	560
1	564
1	606
1	704
1	719
1	817
1	829
1	838
1	844
1	866
1	906
1	983
1	993
1	994
1	1482
4	1733
1	1893
1	1966
1	2073
6	2210
1	3755
4	4297
6	4578
4	4646
2	6006
2	7699
1	8288
6	204
1	243
1	427
1	432
1	644
1	647
1	650
1	694
1	805
1	966
1	971
1	972
1	977
1	982
1	1006
1	1043
1	1092
1	1127
1	1128
1	1131
1	1151
1	1156
1	1167
6	1305
1	1357
2	1374
1	1396
6	1416
1	1464
1	1473
1	1484
1	1525
1	1569
1	1718
1	1754
1	1864
1	1919
1	2329
1	2625
6	2697
1	2777
6	3251
6	3253
4	3787
2	6400
1	686
1	697
1	769
1	941
1	981
1	1022
1	1418
1	1419
1	2264
1	2501
6	2612
1	255
1	317
1	447
1	643
1	664
1	717
1	733
1	823
1	849
1	868
1	881
1	882
1	885
1	897
1	936
1	945
1	960
1	1023
1	1031
1	1032
1	1044
1	1053
6	1157
1	1196
1	1211
1	1222
1	1260
1	1261
1	1322
1	1446
1	1468
1	1485
1	1487
1	1573
1	1726
1	1956
1	2165
1	2339
1	2643
4	3796
4	4338
4	4661
4	5459
2	5775
2	6388
2	7277
2	7422
2	7795
2	7809
1	1600
1	403
1	1080
1	36
1	579
1	1062
1	1375
1	1377
1	25
1	257
1	306
1	308
1	339
1	358
1	363
1	377
1	379
1	422
1	545
1	592
1	696
1	893
1	959
1	10
1	89
1	93
1	140
1	153
1	167
1	171
1	175
1	219
1	227
1	258
1	274
1	290
1	298
1	359
1	362
1	378
1	390
1	392
1	421
1	431
1	433
1	440
1	538
1	566
1	609
1	617
1	619
1	668
1	691
1	700
1	761
1	765
1	791
1	802
1	813
1	820
1	826
1	863
1	871
1	904
1	907
1	913
1	922
1	932
1	955
1	963
1	978
1	995
1	1035
1	1055
1	1125
1	1144
1	1152
1	1168
1	1218
1	1220
1	1221
1	1234
1	1241
1	1248
1	1253
1	1321
1	1326
1	1389
1	1390
1	1394
1	1439
1	1441
1	1442
1	1465
1	1471
1	1472
1	1476
1	1478
1	1489
1	1490
1	1497
1	1501
1	1506
1	1507
1	1513
1	1514
1	1518
1	1524
1	1531
1	1532
1	1533
1	1538
1	1555
1	1556
1	1557
1	1563
1	1587
1	1597
1	1610
1	1619
1	1641
4	1648
1	1652
1	1654
1	1657
1	1662
1	1669
6	1679
1	1689
1	1692
1	1701
1	1716
1	1752
1	1758
1	1768
1	1774
1	1783
1	1787
1	1788
1	1798
1	1861
2	1982
1	2409
6	2651
1	2843
4	4792
4	4942
1	6965
2	7161
1	8290
1	389
1	506
1	524
1	607
1	622
1	624
1	637
1	657
1	674
1	749
1	760
6	778
1	806
1	810
1	875
2	938
1	601
1	794
1	942
1	989
1	1029
1	1039
1	1061
1	1123
1	1593
1	105
1	684
1	722
1	837
1	918
1	929
1	956
4	1548
1	1772
2	2273
6	3720
6	4103
2	5404
2	5582
2	5922
2	6198
2	6498
2	6503
2	6913
2	7052
2	7295
1	1717
1	2119
1	803
1	853
1	1075
1	1193
1	1203
1	1330
1	1413
1	321
1	682
1	714
1	784
1	795
1	1020
1	1432
1	32
1	515
1	771
1	928
1	1243
1	1884
1	311
1	332
1	626
1	908
1	937
1	1585
1	1672
1	1835
1	1855
1	1857
1	1859
1	1987
6	2016
1	2128
1	2157
1	2397
1	2570
1	2754
1	2763
6	2799
1	2809
6	2923
6	3050
1	3136
2	3310
6	3576
6	3681
4	4099
4	4687
2	5028
2	5421
4	5936
4	6094
2	6327
2	6914
2	7553
1	8291
1	324
1	663
1	873
1	2062
6	2237
1	2499
6	3034
6	346
6	1100
1	1267
1	1425
6	1744
1	1918
1	2072
6	2290
6	2323
6	2652
1	2685
4	2811
1	2877
6	2928
1	2946
1	2963
6	2977
6	2999
6	3265
6	3351
6	3520
6	3549
6	3580
6	3587
3	3713
6	3769
6	3804
6	4453
4	4811
4	5928
2	6156
2	7012
2	8178
1	1279
1	1628
1	2151
4	4875
4	5886
2	7050
1	1793
1	1192
1	1997
2	6437
1	633
1	763
1	1992
1	2834
4	5073
1	372
1	1012
1	1200
1	1250
1	1723
1	2004
1	2071
1	2246
1	2579
4	4808
2	8083
1	230
1	1496
1	1603
4	4557
1	707
1	742
1	903
1	1018
1	1141
1	1199
1	1236
1	1277
1	1378
1	1492
1	1537
1	1595
1	1646
1	1700
1	1714
1	1732
6	1935
1	1965
6	1984
1	2079
1	2097
1	2206
6	2209
1	2665
6	2686
6	3021
4	3191
6	3480
4	5176
2	5445
2	5969
1	350
2	425
1	710
1	861
1	948
1	999
1	1034
1	1038
1	1402
1	1566
1	1622
1	1661
1	1811
1	1847
1	2193
1	2345
6	2474
1	2805
1	2828
6	3150
6	3473
2	5584
1	338
1	935
1	946
1	947
1	985
1	1103
1	1111
1	1164
2	1191
1	1240
1	1285
1	1319
1	1407
1	1411
1	1520
1	1649
1	1746
6	1749
1	1757
1	1842
1	1888
1	1901
1	1903
1	1977
1	1979
1	2106
1	2117
1	2120
1	2121
1	2174
1	2241
1	2322
6	2325
1	2341
1	2375
1	2400
1	2593
1	2669
6	2700
1	2794
1	2955
6	3489
4	5072
2	5210
4	5651
4	5721
4	5844
2	6505
4	1360
1	2348
1	334
1	1296
2	6043
1	2770
1	887
1	1000
1	1049
1	1230
1	1284
1	1534
1	1629
1	1658
1	1816
1	1858
1	1908
1	1927
1	1953
1	1955
1	1963
1	1969
1	1973
1	1991
1	2137
1	2168
1	2211
1	2587
6	2594
6	2617
6	3020
1	3130
4	4846
4	5484
4	5559
4	5568
2	6770
2	7306
1	1420
6	2135
6	2708
2	6560
2	7646
1	559
6	856
1	1165
1	1315
1	1352
1	1353
1	1521
1	1564
1	1808
1	1836
1	1837
1	2060
6	2225
6	2251
6	2256
1	2475
6	2542
1	2736
4	3002
6	3018
6	3033
6	3164
4	3458
2	4071
4	4276
2	4441
2	4709
4	5226
4	5452
4	5511
2	5829
2	6004
2	6229
2	6613
2	6739
2	6833
2	6892
2	7115
2	7912
2	8042
2	8174
2	8212
2	8219
1	1382
1	1592
1	1734
1	2053
6	2234
6	2332
1	2333
1	2425
1	2484
1	2830
1	2880
6	2951
4	2972
6	3082
6	3256
1	797
6	4463
4	4600
1	565
6	4049
1	930
1	836
1	1435
1	1486
1	1636
1	1819
1	2385
1	1259
6	1393
6	2856
6	3030
2	3885
1	4
1	368
1	1137
1	1678
1	1705
1	1730
1	2095
6	2371
6	3056
4	8295
6	2508
1	1266
1	1771
1	2163
1	2205
1	2242
1	2670
1	5
1	1270
2	1612
6	2991
6	3974
0	6691
2	6875
1	575
1	705
1	1154
2	4689
4	6262
1	1372
1	2181
2	5773
4	5828
2	8141
1	1805
6	2356
2	4983
1	5793
1	1833
1	1950
6	2707
2	5802
2	967
1	1580
1	1697
1	2629
6	3029
6	3547
4	3748
2	3752
4	3854
2	4632
4	4954
2	4994
2	5002
4	5020
4	5026
4	5075
2	6097
4	6110
2	6347
2	6442
2	6715
2	7021
2	7910
2	8037
2	8121
2	8163
6	3776
2	7094
1	1384
4	4175
1	618
1	839
4	1542
1	1621
1	1802
1	2091
1	2604
6	3148
2	3803
4	4261
4	4653
4	4706
2	5466
4	5693
2	6780
2	7443
2	7813
2	7862
4	3321
2	7992
6	4078
1	2253
6	3338
6	3871
6	4117
2	6934
1	1097
1	2102
6	2231
6	2662
1	2814
6	2912
1	1547
1	1565
1	1653
1	1780
1	1920
1	2281
6	2307
1	2350
4	2364
4	2456
4	2831
4	3073
4	3393
4	3433
4	3460
4	3554
4	4219
4	4530
4	4797
4	4814
4	4820
4	4977
2	5022
4	5055
4	5058
4	5100
4	5120
4	5155
4	5463
4	5470
4	5506
4	5509
4	5539
4	5683
4	5743
4	5994
2	6432
2	6481
2	6553
2	6606
2	5811
2	5902
4	5991
2	6417
2	7899
6	3439
6	4351
1	968
1	1291
6	1437
1	1444
6	1915
1	2076
1	2410
6	2560
6	2597
1	2815
6	2968
4	3284
6	3646
6	3875
6	4402
4	5848
1	1124
6	1596
1	1613
1	1618
1	1687
6	1781
1	1792
6	1814
1	1849
1	1880
1	1970
1	2055
1	2101
6	2116
1	2182
1	2294
1	2340
4	2490
1	2504
6	2550
1	2571
1	2575
1	2580
6	2623
1	2638
6	2713
1	2720
6	2724
1	2797
6	2838
1	2922
6	2966
6	2979
6	3099
1	3105
6	3235
6	3307
6	3320
6	3371
6	3446
6	3506
1	943
1	1287
1	2990
6	2993
1	2996
6	3023
1	1747
1	1791
1	2751
6	1550
6	3807
1	1114
1	2435
1	975
1	1583
1	1637
1	1707
1	1848
1	2069
1	2195
4	2386
6	3888
2	5064
6	2547
2	7073
2	1493
2	1823
5	2285
6	2416
2	2620
6	2902
6	3541
2	5148
4	5780
4	5790
4	5863
4	5963
2	6523
2	6599
2	6665
2	6720
2	7047
2	7497
2	7544
2	7683
2	7707
2	7726
1	764
1	1282
1	1985
1	2085
1	2178
4	3956
2	1498
6	2585
1	2647
6	2650
6	3200
1	8292
1	64
1	314
4	3274
6	2918
6	3376
6	3946
1	2599
6	2721
6	2844
1	1983
1	2007
1	2202
1	2679
1	3080
6	3104
6	3811
2	7005
4	4796
1	1581
2	3238
2	5012
2	5246
2	7855
2	3348
6	3171
2	8134
2	6576
6	2618
6	3155
4	525
1	1510
6	1777
4	2001
1	2233
4	2258
4	2277
1	2366
2	2440
4	2605
1	2607
6	3010
1	3138
4	3453
4	3463
6	3745
2	3842
6	3880
6	3912
6	3939
2	4009
4	4189
4	4211
4	4272
1	4303
4	4468
4	4574
4	4776
4	5215
4	5285
4	5305
4	5312
4	5454
4	5482
4	5637
4	5732
2	5776
2	6634
2	7168
2	7185
2	7237
2	4795
4	4899
2	5188
4	5638
2	5671
4	5680
2	6221
2	6414
2	6723
2	7381
2	7763
2	7946
2	3919
2	5037
2	6270
2	6712
2	6948
2	6994
2	7658
2	7839
6	3301
6	3409
6	3410
6	3486
6	3548
6	3609
6	3629
6	3772
6	3785
2	3809
6	3822
6	3825
6	3849
6	3856
6	3867
4	3898
4	3911
6	3914
6	3933
6	4030
4	4047
4	4072
6	4111
6	4231
6	4254
4	4620
4	4648
4	4662
4	4778
4	4780
4	4938
4	4993
2	5819
4	2910
2	3726
4	4534
4	5189
4	5387
4	5640
4	2014
2	6600
2	4507
4	4777
2	4981
4	5298
4	5326
2	5465
2	5605
4	5745
4	5756
2	5871
2	6032
2	6044
2	6421
2	6700
2	6783
2	6938
2	7280
2	7574
2	7788
2	7908
4	7909
2	8079
6	1972
4	3479
4	3614
2	4401
2	4604
4	4748
2	4791
2	4798
4	5301
2	5439
2	5479
4	5620
2	5626
2	5738
2	5799
2	5814
2	5827
4	5837
4	5860
4	5891
4	5926
2	5932
4	6021
2	6170
2	6218
2	6255
2	6302
2	6311
2	6323
2	6334
2	6441
2	6458
2	6474
2	6501
2	6511
2	6528
2	6532
2	6552
2	6554
2	6595
2	6632
2	6663
2	6668
2	6699
2	6803
2	7214
2	7362
2	7393
2	7810
2	8124
2	1403
2	3000
2	3293
2	3381
4	3969
2	4341
2	4435
2	5289
2	5432
2	5614
2	5760
2	5835
2	5933
2	6151
2	6174
2	6241
2	6243
2	6907
2	6918
2	6980
2	7054
2	7225
2	7378
2	7400
2	7450
2	7512
2	7529
2	7533
2	7561
2	7587
2	7618
2	7624
2	7649
2	7651
2	7662
2	7694
2	7695
2	7757
2	7799
2	7803
2	7860
2	7871
2	7882
2	7927
2	8044
2	8122
2	8128
1	7
1	517
1	1323
1	2768
6	2109
4	5144
2	5529
2	7289
6	4403
6	2926
2	7778
1	9
2	8149
1	11
1	744
1	2362
1	2426
4	3806
4	4044
4	5106
1	8286
1	477
6	2229
4	4561
4	4645
4	4658
4	4098
6	3942
1	8289
6	3671
1	1232
1	2591
1	2818
1	2821
6	2825
4	2917
6	3068
6	3145
6	3255
4	5263
2	6714
6	3816
6	3908
6	4173
4	4678
6	4783
4	4986
4	5351
4	5426
4	5487
4	5592
4	5623
4	5737
4	5740
2	6360
2	6590
2	6592
2	7250
2	8246
1	1770
1	2083
6	4385
1	3205
4	5973
4	6027
2	7436
1	2247
4	4728
6	3243
1	2112
1	2781
4	5141
4	1961
4	5650
4	6226
2	7341
2	7879
2	6424
2	7386
6	3193
6	3126
6	3429
4	2956
4	4127
2	4432
4	4529
4	5757
6	3324
4	3461
6	3538
6	3973
6	4188
4	4199
4	4588
2	7108
6	3237
2	6789
2	1865
2	2223
4	2764
2	3297
2	5500
2	6320
2	6850
2	7059
2	7088
2	7120
2	7233
2	7301
2	7351
2	7391
2	8002
2	8168
2	8192
2	8198
2	8297
6	3319
2	4884
6	4411
6	2129
1	2423
6	4012
4	5115
2	5140
4	5415
4	5850
4	6009
4	6059
4	6083
4	6096
4	6261
2	6447
2	7074
2	7449
2	7691
2	8148
2	5655
1	2378
1	4580
2	7924
4	2552
1	2244
6	3616
1	2798
4	3922
6	3266
4	5146
2	6000
4	5208
2	7146
2	6621
2	6762
2	1074
2	5950
1	2185
6	2422
6	4386
6	4218
1	2672
6	4183
2	6567
2	7517
6	3465
6	4876
6	3556
6	2974
6	3669
6	3893
4	4500
2	7304
2	6976
2	7833
2	7965
6	3971
4	8296
4	5311
2	6422
2	6759
4	5375
2	155
6	1024
1	2133
2	3770
6	4031
4	4298
6	4331
4	4558
4	4562
4	4583
4	4605
4	4631
2	4940
2	5179
4	5245
2	5378
2	5406
2	5772
2	5812
2	5887
2	6596
2	6618
2	6737
2	6923
2	6933
2	6942
2	6993
2	7110
2	7116
2	7186
2	7201
2	7238
2	7319
2	7389
2	7442
2	7567
2	7588
2	7593
2	7634
2	7666
2	7668
2	7673
2	7701
2	7791
2	7819
2	7857
2	7921
2	7928
2	7994
2	7996
2	8051
2	8068
2	8073
2	8130
2	8132
2	8169
2	8209
2	8224
2	8237
2	8249
6	3555
4	6543
6	3285
4	4621
4	5977
2	5980
4	6105
2	6111
4	5784
4	4831
2	7604
6	3980
6	4171
6	4332
4	4552
4	4677
6	3949
4	4466
6	4235
2	7149
6	3109
4	3271
6	4216
4	4220
4	4550
4	4584
4	4639
4	4650
6	4684
4	4779
4	4822
4	4887
4	4987
4	5043
4	5267
4	5350
4	5442
4	6130
4	6321
2	6340
2	6376
2	6409
2	6427
2	6462
6	6475
2	6529
2	6670
2	6685
2	6686
2	7290
4	5309
4	5705
4	5931
6	3201
2	5824
2	4786
2	7493
6	3737
4	5417
4	5564
4	5882
4	5255
2	6307
2	8263
4	4654
4	4815
2	4879
2	4934
4	5044
4	5368
4	6109
4	6225
2	6724
2	6920
4	6997
2	7222
2	7262
4	4068
4	4880
4	5033
4	5306
4	5354
2	5393
4	5471
4	6041
4	6054
2	6571
2	6725
2	6777
2	6805
2	6809
4	6826
6	4311
4	5499
6	4265
2	6162
6	4359
4	5639
6	4014
4	4966
4	6269
4	6278
2	6709
2	8204
2	8226
4	4809
4	4991
4	5271
4	5362
4	5635
6	7292
4	4946
2	7874
4	5664
4	7297
2	7365
2	7397
2	2914
2	4992
2	6047
2	6407
2	6435
2	6464
2	6472
2	6491
2	6530
2	6806
2	6967
2	7060
2	7246
2	7491
2	7557
2	7647
2	7652
2	8090
2	8225
1	12
1	13
1	14
2	6280
2	6772
2	6917
2	6924
2	7162
2	7323
2	7669
2	7675
2	7730
1	16
1	17
1	18
1	20
2	6813
4	5513
2	6987
2	7434
2	7508
4	8058
2	6023
1	21
1	22
1	24
4	5469
6	2645
4	5296
2	8186
2	7490
2	7648
4	5630
4	6078
6	3623
4	5972
2	6344
2	6680
4	5588
4	5514
4	5673
2	7653
4	5045
2	2376
2	5709
2	7359
2	7520
4	222
4	6164
4	5253
2	6890
2	6951
4	5706
4	6080
4	6107
4	5809
4	6161
2	6661
2	6755
2	6769
2	6788
2	5801
6	5956
2	7204
2	7243
2	7315
2	7690
2	8275
2	6641
1	37
4	5260
4	5303
4	5388
4	5481
4	6257
2	6568
2	7254
2	7439
2	7498
1	40
1	26
1	419
1	41
1	42
1	43
1	44
4	5133
2	7023
2	7257
4	6858
2	7952
2	8033
1	45
1	46
1	47
1	1300
4	1060
1	48
1	51
1	52
6	53
6	4389
4	5274
2	8043
4	4625
2	5145
4	5310
4	5570
2	6778
2	8277
2	7423
2	7440
2	7590
2	7642
2	7688
2	8007
2	8019
2	8025
1	57
1	58
1	59
4	5663
4	5694
4	6235
2	6611
2	7734
4	5830
4	6010
4	5713
4	5778
4	5782
1	60
1	62
1	2092
1	27
4	5231
4	5434
4	5665
4	5955
4	6106
4	6721
1	63
1	65
1	66
4	2342
4	5363
2	7740
1	73
1	76
1	78
1	79
1	77
1	81
1	83
1	91
1	67
1	84
1	85
2	7215
1	71
1	87
4	5240
4	5533
6	6279
6	3036
2	8038
2	4886
1	88
4	7042
2	8050
2	8235
1	90
1	92
1	82
2	99
1	96
1	100
1	98
1	31
1	102
1	103
4	5503
4	6950
2	7583
2	8024
2	8271
2	7506
2	8028
1	115
1	116
1	104
1	106
6	68
6	4896
2	6682
4	3832
4	4481
2	7387
4	5754
2	5643
4	5792
2	6149
2	7273
2	7316
2	7534
2	6756
2	7735
2	7913
4	5838
2	7407
1	117
1	118
1	119
1	107
2	109
2	8139
6	8227
4	5832
4	5880
2	7636
2	7881
2	7991
2	8276
2	7840
1	110
1	111
1	120
1	112
1	121
6	122
6	7708
1	113
1	123
1	124
1	114
1	126
2	6055
1	128
1	129
1	133
1	134
2	136
1	137
1	138
1	139
1	141
1	142
1	143
1	145
1	146
1	149
2	7672
1	156
1	157
1	158
1	159
1	160
1	161
1	162
1	165
6	172
6	3363
1	173
1	174
1	74
1	176
1	177
4	5569
1	179
1	180
1	181
1	166
1	185
1	194
1	187
6	188
1	189
1	196
1	190
1	197
1	195
1	198
1	199
1	191
1	200
1	201
1	202
1	203
1	205
1	206
1	207
1	208
1	209
1	210
1	125
1	215
1	217
1	221
1	223
1	225
1	240
1	242
1	244
1	245
1	247
1	231
1	233
1	234
1	235
1	237
1	248
1	238
1	239
1	169
1	253
1	254
1	256
1	260
1	263
1	264
1	265
1	266
1	267
1	268
1	269
1	270
1	276
1	277
1	275
1	241
1	283
1	284
1	287
1	288
1	289
4	291
1	294
1	292
1	293
1	295
1	296
1	297
1	249
1	303
1	307
1	320
1	309
2	7062
1	312
1	315
1	316
1	305
1	318
4	3797
1	329
1	330
1	323
1	326
1	331
1	327
1	251
1	328
1	333
2	335
1	336
1	337
1	340
1	342
1	343
1	344
1	345
1	351
1	355
1	352
1	353
1	357
1	193
1	364
1	365
1	366
1	369
1	367
1	374
1	375
1	376
1	386
1	381
1	382
1	387
1	101
1	383
1	384
1	393
2	395
2	6904
1	397
2	398
1	399
1	400
1	401
1	404
1	408
1	409
1	410
1	411
1	413
1	414
1	416
1	418
1	423
1	424
1	426
1	430
2	434
1	436
1	437
1	438
1	412
1	441
1	443
1	444
1	451
1	448
6	449
1	446
1	450
1	211
1	453
1	454
1	455
1	456
2	457
6	5631
2	7034
2	7957
4	8175
2	6983
1	458
1	460
1	461
1	462
1	463
1	467
1	468
1	164
1	472
1	476
1	479
1	480
1	481
1	486
1	473
1	489
1	490
1	492
1	493
1	494
1	497
1	498
1	499
1	501
1	502
1	504
1	507
1	513
1	511
1	509
1	516
1	519
1	520
6	521
1	522
1	523
1	445
1	527
1	528
1	531
1	530
1	529
6	534
1	536
1	539
1	540
1	541
1	542
1	543
1	544
1	546
1	551
1	218
1	547
1	548
1	550
1	552
1	553
6	554
1	555
1	556
1	557
1	558
1	561
1	562
1	563
1	568
1	569
1	570
1	571
1	572
1	573
1	574
1	576
1	577
1	578
2	580
1	583
4	582
1	585
1	588
1	591
1	595
1	593
1	596
1	594
1	597
1	598
1	599
1	602
1	605
1	610
1	612
1	614
1	615
1	495
1	620
1	621
1	625
1	632
1	634
1	646
1	635
1	638
1	640
1	641
1	642
1	648
1	649
1	651
1	655
1	652
1	653
1	654
1	661
1	662
1	666
1	639
1	669
1	672
1	676
1	678
1	683
6	688
1	689
4	690
1	692
1	693
1	695
1	699
1	701
1	703
1	708
1	709
1	711
1	712
1	713
1	716
1	718
1	720
1	721
1	724
1	726
1	727
1	728
1	729
1	731
1	732
2	7318
2	7765
2	8021
1	738
1	734
1	735
1	745
1	751
1	754
1	752
1	753
1	755
1	758
1	759
4	766
4	1971
4	6088
1	767
1	768
1	770
1	772
1	773
1	774
1	736
1	775
1	776
1	786
1	788
1	780
1	781
1	782
1	783
1	785
1	792
1	796
1	799
1	800
1	801
1	804
1	807
1	808
1	811
1	812
1	814
1	815
1	816
1	819
1	821
1	818
1	824
1	830
1	832
1	831
1	835
1	841
1	842
1	843
1	845
1	847
1	848
1	851
1	854
1	855
1	852
1	860
1	862
1	865
1	867
1	869
1	870
1	874
1	876
1	877
6	879
1	880
1	883
1	886
1	888
1	889
1	890
1	891
1	892
1	469
1	898
1	900
1	902
1	905
2	909
1	910
1	911
1	912
1	914
1	923
1	915
1	916
1	917
1	919
1	920
1	921
1	924
1	787
1	927
1	926
1	931
1	940
1	944
1	949
4	950
1	951
1	954
1	957
1	961
1	965
1	962
1	964
1	933
1	969
1	970
1	973
1	976
1	980
1	984
1	986
6	988
1	987
1	990
1	992
1	996
1	998
1	1005
1	1001
1	1002
1	1003
2	1004
2	1008
6	1011
1	1013
1	1016
1	1017
1	1019
1	1009
1	1021
1	1025
1	1027
1	1028
1	1033
1	1037
1	1040
4	1041
1	1042
1	1045
1	1046
1	1047
4	1048
1	1050
1	1052
1	1051
1	1058
1	1059
2	1063
1	1064
1	1067
1	1065
1	1066
1	1070
1	1071
1	1072
1	872
1	1084
1	1078
1	1079
1	1081
1	1082
1	1083
1	1085
1	1086
1	1089
1	1087
1	1088
1	1093
1	1094
1	1095
1	1096
2	1098
1	1099
1	1104
1	1105
1	1106
1	1101
1	1107
1	1108
1	1109
1	1110
1	1112
1	1113
1	1102
1	1115
1	1120
1	1126
1	1129
1	1130
2	1132
4	1133
1	1134
1	1135
1	1664
1	1138
1	1139
1	1142
1	1143
1	1068
1	1145
1	1146
1	1147
1	1148
1	1150
1	1155
1	1158
1	1161
1	1177
1	1178
4	1179
6	1169
1	1170
1	1180
1	1171
1	1090
1	1172
1	1173
1	1174
1	1175
1	1182
1	1183
1	1176
1	1187
6	1188
1	1189
1	1194
1	1195
1	1197
